customer_id,avg_booking_value_usd,lead_time_days,length_of_stay_nights,party_size,discount_pct,searches_last_30d,cancellations_last_12m,app_sessions_last_30d,web_sessions_last_30d,repeat_booking_rate,customer_age,customer_segment_hint
CUST_0034,122.09699997854669,4.541076272780007,3.2652178162514165,1.9296928858583058,17.569496740894756,6.3158097968990745,2.9390045206906295,20.3780142100082,10.944423614517715,0.16076502423437256,31.51903325152877,Budget / short stay
CUST_0035,153.5515472966609,5.838652347545039,2.9013484317326697,2.050976813110635,21.954030608450402,14.447580119020282,2.728134721657705,8.648322480128538,6.670797455109449,0.18816250377924593,32.96205921273589,Budget / short stay
CUST_0036,164.8373904398596,11.30378974073965,2.0700925867895505,1.769120716029341,19.72322613118026,14.568885250796654,2.2088389468443426,8.248451357617814,8.058160489079029,0.18631909730720078,26.244845017252512,Budget / short stay
CUST_0037,137.49315593159275,6.390823564418658,1.265859953213663,2.080066542687927,21.341630090539986,15.050380794888715,0.563319681752698,19.926084242424132,9.300468615352731,0.27069443830053613,31.159512047956593,Budget / short stay
CUST_0038,121.51655750682438,8.948218533069173,1.0213119696116075,1.8146056870575342,14.558138588846203,10.43305979039076,1.9840154594378232,18.674196093281875,7.363533847898386,0.15109836599972434,34.423222216830915,Budget / short stay
CUST_0039,121.86141325479272,4.502113204382544,2.6338000671622055,1.9650323528007334,22.48907704205274,18.897805712382386,1.8117011275983215,19.3794793185522,7.3922925637346335,0.20816275774423393,34.709144287991805,Budget / short stay
CUST_0040,154.31304133214343,2.4451687007489262,1.983924457602997,1.3476633685650588,26.144684738119956,18.62253687643043,1.6540364993632424,19.832105260818693,9.471259395628547,0.1009098280452315,40.31128072073493,Budget / short stay
CUST_0041,156.35159176647574,3.1046497133028845,2.136100382374128,1.6101942930842708,13.149252401742938,8.527971900903466,2.299732213635022,21.353359037061082,6.822152061922203,0.21602538224350504,38.66188499318826,Budget / short stay
CUST_0042,151.9493939027143,3.8243218063927404,1.0,1.7983880483284787,13.561521721427201,19.49598365847444,1.808296914289022,25.685897659089797,4.812139190879016,0.18024868401485095,24.992251403460735,Budget / short stay
CUST_0043,125.35878643964872,12.385409197305494,2.4492069370907266,2.1102642377087095,24.678921681601164,26.263424909729455,1.8920113890434684,13.333370594494651,5.756580802492424,0.1200149329372386,41.10151725722814,Budget / short stay
CUST_0044,145.10754910746783,3.5358399623268415,2.118094236750054,1.5031294138877138,17.043280066524698,16.859801662185298,1.8095250266977683,12.96817044259523,8.901731133201228,0.16113365102601176,27.81414097266571,Budget / short stay
CUST_0045,142.56708780109602,8.515467611209035,1.0226985209098656,1.9605836278660562,25.019106960332785,14.31337418965747,1.5726331264016848,13.440056852675704,7.008979873599867,0.16526594027878228,37.269236874726566,Budget / short stay
CUST_0046,144.8111491280383,3.291218465738921,1.4699326347850357,1.5670806040423104,15.787321440539081,15.289983927962393,0.0,21.733500003012242,8.020629930605013,0.1583875896530323,31.407919756306534,Budget / short stay
CUST_0047,159.17143311486018,8.794719038622732,1.9846020430495637,1.6412289163359348,25.27522788135356,19.076283834842805,1.3668968619284458,27.469684271878673,9.010237726606569,0.3217072993814147,28.527103729258194,Budget / short stay
CUST_0048,144.919102073043,7.154852898317589,1.8367267588493705,2.1147595210120365,18.65742908402726,7.3466419724639085,0.8550464329206999,17.411963370562937,5.875475611307171,0.17212431981536963,21.0,Budget / short stay
CUST_0049,154.9360983875817,5.530086307025729,1.5954801699375116,1.0,19.291144116613477,16.821953514886513,0.27612723388798366,4.989800935042073,9.268744490889418,0.16048831118581297,29.970612938701912,Budget / short stay
CUST_0050,141.4867395287556,5.877712421593698,1.7275582123538276,1.0517638359626194,25.82359010834952,14.04768025268595,2.6454532954406593,9.776042824337747,8.136527810375183,0.01220392339118867,21.643700588166347,Budget / short stay
CUST_0051,146.36062677117965,4.035636913711828,1.6236158352551804,1.0,16.191147612779144,25.239125064780225,2.683196272708563,15.00177966322393,3.2955607392655644,0.10846341184164181,36.80379541505663,Budget / short stay
CUST_0052,153.8883409684479,7.338216604446242,1.906793758471728,1.0,13.294389520375208,15.12913633097521,2.3873764802364894,16.65362667502871,11.326914373558733,0.15895412604349177,40.10075594283549,Budget / short stay
CUST_0053,107.94257196317534,4.63504955897766,2.8300443810952096,1.3608677799224116,15.757178959858228,24.339438055597597,1.5041707334846999,17.549668236471643,5.497765768729252,0.12513178590586857,26.21853406421986,Budget / short stay
CUST_0054,132.96723324013936,2.3231827086982557,1.0,2.0747169498638702,20.261669753215692,10.481296511089964,2.3805000967621255,20.231486737885504,2.0347139704444483,0.29053660747022375,32.81182445511563,Budget / short stay
CUST_0055,129.6518016055585,2.166187277041142,1.634204814843221,1.5575579668087125,10.171204639097429,18.93629583401396,1.3096425444814606,18.129522015065316,3.864868871241093,0.16680497796830251,26.647650867952148,Budget / short stay
CUST_0056,125.94468733864647,6.517763753166358,1.9235586949607129,1.7988950409709261,21.187354513255606,17.597001318956146,1.4622378215182237,26.296037663260442,3.9368645179650343,0.2830755399454602,27.22909161917926,Budget / short stay
CUST_0057,133.94687047301295,10.737273769231304,2.0071957927809696,2.2446087483553963,15.306143411911284,11.654763760676088,0.4252229036304136,15.943896165911788,7.1565199559726,0.18493637072402944,35.64696822319223,Budget / short stay
CUST_0058,172.8887088471567,6.479974840720315,1.539659793075097,2.3638430661338456,23.73906330366782,16.8869805731847,1.6175930435990722,14.826092243146743,6.178448483361288,0.18297822691372612,30.768770428939526,Budget / short stay
CUST_0059,120.95171545474865,5.644085021670352,1.0,1.6654310326369302,6.028698475497642,22.062594184158,1.3483087427395337,22.87325323112277,5.989504097078221,0.1728962841829999,41.437888251586074,Budget / short stay
CUST_0060,161.30212380101258,6.857478418807629,2.029596838599877,2.3767929447846985,14.067171124479156,14.381041478566996,0.2578783065324284,10.786147580443284,8.859105896447437,0.18030370012971672,28.106605127782473,Budget / short stay
CUST_0061,102.9768650244523,9.918005225120474,3.0091451499149295,1.7460633292170546,9.56765924382949,7.5401867541511844,1.2590423105467226,22.338150231920014,8.01962608357811,0.3175036002439887,36.99601799484694,Budget / short stay
CUST_0062,132.63252934031294,6.658147504091569,1.0,1.2813008880862689,13.868852668180237,15.91218586761277,1.2362163489145532,20.615319102357603,7.948143611932859,0.01,31.58448047774669,Budget / short stay
CUST_0063,143.58056743231012,4.767218307498789,2.4046796095887317,1.4027998239006323,19.238329505544716,11.487884526037437,2.738048933315712,19.115345060490995,8.229485371986078,0.019876340444905688,35.7746680584654,Budget / short stay
CUST_0064,152.89689128990412,9.318866130179666,1.5700323438139743,1.0,17.103866872751226,14.288295306680588,2.015370662810728,29.529656642895574,8.848404004006715,0.13654633351551088,28.317054056020318,Budget / short stay
CUST_0065,155.64698475544282,7.286269315384841,1.757072957919807,1.2559330731331737,16.733112155259924,15.592061151574395,1.3091563512731728,16.266755328231692,0.6761399746676711,0.1811622305550055,30.702646974690502,Budget / short stay
CUST_0066,157.45363917439835,10.607267975987977,1.0629710425072356,1.5209916559627854,17.204075643099696,7.471738919922414,1.4990298478408666,32.36178902314447,5.906685243206616,0.235208353981121,30.307006724206392,Budget / short stay
CUST_0067,132.32804841053436,6.549703311665718,1.5658806793508864,2.1017925096893006,19.016941203099716,7.92170830339661,1.3353699024833585,18.647411304631405,0.4593698065315781,0.217846975842198,25.983657310925278,Budget / short stay
CUST_0068,129.82826056137952,2.326592904838499,2.710031216289271,2.5603849155829916,12.957319790284462,18.410334177627625,1.1376688121635619,12.337901330178632,7.108179780393386,0.14926032696955438,34.97248920749052,Budget / short stay
CUST_0069,158.87546938765738,1.8955224022630048,2.207858669391395,1.0089092423114798,21.534248204495253,13.386406519151599,0.4340582420893705,20.419517485968953,6.986101083326964,0.261523495459341,34.901494033470186,Budget / short stay
CUST_0070,135.79130485260447,10.952783796693748,3.012618123786961,1.8964137341299594,21.31332985192742,3.176278290897164,1.1791584979144567,13.54252879808739,10.13659682436904,0.2624156322522185,34.5613281694334,Budget / short stay
CUST_0071,111.93490088656571,11.170997162349892,2.6241883222843856,1.1797280304212328,19.925189688280504,19.924220183040674,0.7031213946779893,15.489464913118999,10.562903178163364,0.19472462650172523,40.22179392350587,Budget / short stay
CUST_0072,115.06768129192342,5.461442360152198,2.1073606752507033,1.937348544231601,20.782667213756316,17.3618487763712,0.2997475688614828,22.38219980009295,7.608325144757102,0.2570126057989473,39.69606880741782,Budget / short stay
CUST_0073,119.77204970796456,4.8504380365920365,3.0207541683174544,1.6344566746561366,19.482090004043297,12.43062587981758,1.7089774516380278,23.33349253190075,5.4989167678093,0.2018116210745703,28.750331860905188,Budget / short stay
CUST_0074,150.9375363691828,10.384332876726607,2.107295211116809,1.0,28.175366513655337,9.415848944708792,1.613011727946588,16.266993798474452,8.455483337637213,0.1350813578573693,33.23831391060507,Budget / short stay
CUST_0075,143.13336619355243,2.678862953869536,2.379591723757941,2.164148495784242,17.56452914473745,20.179039481571685,0.0,25.924430870278403,5.41624708802706,0.23582534712000036,27.258395864450723,Budget / short stay
CUST_0076,155.1906777894909,3.3158189431325207,1.5924003325257041,1.3974996435956344,16.464583908327118,17.746753112802146,1.2018522900038984,26.945046548126804,6.995822045669954,0.18884904980629422,31.140131896687333,Budget / short stay
CUST_0077,130.60044178059624,7.929980384067133,1.8465820711014433,1.4330498808132226,14.23236209821311,27.913011413420367,2.096561108719939,28.617810539379747,9.958408950882303,0.18010718774035894,27.401503305286813,Budget / short stay
CUST_0078,143.4878732036877,4.8161846314212315,1.3118033236898063,1.165123794355155,12.838686647110816,18.100942993624688,2.1473789911170567,23.176480442754333,5.326685962031729,0.29783628577516597,40.72042185481631,Budget / short stay
CUST_0079,153.7629886672814,5.984634399839786,2.4927087542163973,1.3728583616562222,11.777641061994624,17.938515706310074,2.1206694743081913,28.18057227251419,9.417035917727503,0.01,33.182188902057774,Budget / short stay
CUST_0080,133.19437612615476,5.509671304426462,1.0,1.9139452203474585,13.556013433845408,15.165360349457174,1.3311305655211678,8.715209432155653,9.032204106076907,0.06658526638723442,29.691825231373468,Budget / short stay
CUST_0081,150.04905522626305,7.0127236463968,2.347645239692363,1.6053778295317973,17.646598091739644,20.083879336003953,0.6239637376246792,18.092560708229225,4.135624548607535,0.08503436589005038,38.16171143113826,Budget / short stay
CUST_0082,125.43762929653367,10.22244558394115,1.6665442597463884,1.8643310011412404,19.671475642488573,19.12542600624077,0.4330409381135516,14.797968462059442,9.921682384652204,0.15093914819449555,21.0,Budget / short stay
CUST_0083,132.0128153755684,6.271754720705236,2.6198729654271236,1.8809609269644219,18.25571029276081,22.258625042825976,1.575683923800286,20.715355166764354,9.095699036114516,0.15963134641871757,21.0,Budget / short stay
CUST_0084,131.60176633203676,7.931816379830574,2.325608292111882,2.3603308277640833,14.172323612851436,13.393385406813575,1.6034240274921305,16.571304684819577,7.305777662117972,0.05941394817815619,35.775031931318644,Budget / short stay
CUST_0085,113.69152779704113,0.0,3.0744523103527612,1.5286069245678102,22.500922820099817,13.822962635280188,2.3298648892840523,19.003052948301605,4.713029625917043,0.10118735741513389,31.362810688704208,Budget / short stay
CUST_0086,150.7133945772828,5.853844794209646,2.3115422837970514,1.0,21.69706336150474,13.6044841454401,2.179983720273667,31.2930492812243,4.42238194427329,0.11113266571811438,32.502677801564566,Budget / short stay
CUST_0087,129.67314851554008,3.4703091891213864,1.0,2.2336112082859914,17.201758462889917,19.954008605894945,1.1942170747750624,18.98168122147773,5.387012269290933,0.37659392736607133,23.04162338008871,Budget / short stay
CUST_0088,140.27487061200912,2.3435608187291157,1.7531327789712594,1.5342559139513727,14.73541927667644,23.49187220148366,0.3046352969113044,22.482753903141283,8.62778338987588,0.3241393558197717,30.8605977348978,Budget / short stay
CUST_0089,150.57642649593,3.3655428992137475,1.0,2.2572962222886885,20.742139604148996,13.705797534253497,1.0447147223912818,18.606384020454588,4.133124497795807,0.14706004658522803,43.021056462408055,Budget / short stay
CUST_0090,149.82368587265876,4.997629677897564,1.4372041103436077,1.8916885565912351,18.939867937430524,13.876131361034544,1.4737849558484197,20.454279727741003,8.31253674585961,0.15091333677545607,35.94519771877518,Budget / short stay
CUST_0091,154.6384723974013,8.747707627068039,2.857859903293705,1.6344312348983274,10.759363702924762,17.570386119348996,1.1383334036884767,20.03610008261643,3.2747334133648223,0.08806368022493646,32.018239270856874,Budget / short stay
CUST_0092,137.83331934079268,2.020821846781308,2.246273667628387,1.8743879470231475,17.660098720077976,14.771192499935493,0.8376847135378753,22.689944395838957,6.387794246683454,0.027349566941978654,28.365676539370373,Budget / short stay
CUST_0093,130.68743713502863,6.091894477783252,1.3107486999948776,2.67550628006315,19.310179060371905,20.76026826569945,1.5023078519759192,26.991845213283064,7.328943263722026,0.17064958508731806,28.63256288878364,Budget / short stay
CUST_0094,138.24619936005922,4.547491699999265,1.0903978434917208,2.7384902645268765,13.501526067561231,4.741113546904767,0.8968338068715116,29.884363985619977,14.33539043517675,0.10017184134047794,21.0,Budget / short stay
CUST_0095,102.87864245292334,5.016980716914118,1.8229474650133826,1.7346905675663893,18.949216964187215,11.866474765415527,0.7975471330197008,21.857720491455,2.8680530334388976,0.1732119574670392,32.545842525526965,Budget / short stay
CUST_0096,108.16352560669208,9.008273475913812,1.0,1.7800952966585375,10.725887573711054,12.087918330192771,1.5491622674427517,23.537281316213612,11.4160436994704,0.05198353207652179,36.072898650891126,Budget / short stay
CUST_0097,110.90060852820315,7.614346311011778,1.3302018058223932,2.2381200787331927,24.680930500060853,4.398219938069275,0.9784059358966362,13.094812944886598,7.449527241961841,0.11904204333517937,21.54628403697631,Budget / short stay
CUST_0098,118.06056979276741,10.01219432232823,2.0184066300858707,1.2771694836163263,24.239749925297158,11.18180777815598,1.4952835111826817,19.472739545506276,8.23351575404789,0.19189016762422645,27.031498646159104,Budget / short stay
CUST_0099,148.7950329879156,5.5364829622502985,2.608718425274687,1.8665351863091275,16.737413328485175,11.42421942077037,1.5185632182816982,25.641736789301532,7.355043740164613,0.209296767822715,24.055212206599467,Budget / short stay
CUST_0100,120.07946078207866,3.912172164987891,2.226133030557108,1.6870685760230717,19.817271689195366,14.994476727405848,0.38845679912674025,25.19581183050292,8.334180454585699,0.21339775669936117,25.20789283114742,Budget / short stay
CUST_0101,131.68042381113344,5.328423549358502,1.0,1.8569541057287768,5.950390171000626,21.56482945830132,0.9150071009076703,21.2696583967703,6.538944686913947,0.074360881267437,31.3208897609314,Budget / short stay
CUST_0102,168.58302255129342,6.727490373813665,2.013056710321182,1.2833155970252972,12.218261698673336,14.774696744046489,2.4502215519331703,25.318363757407717,11.362150544372374,0.24837485841084495,21.0,Budget / short stay
CUST_0103,132.16219263664863,6.5297200753611335,1.8504235012628045,1.0,16.53110539923935,10.84593139864423,0.37033638981257033,22.944600253962914,5.630586567325833,0.11598306427185197,34.68562263014238,Budget / short stay
CUST_0104,156.2253425062759,2.7468357832999004,2.0897231997608854,1.0,12.639334892865705,15.715227293932355,0.0,27.20183754955593,10.396703716537743,0.2306286331685845,35.5231304196021,Budget / short stay
CUST_0105,119.46041103978271,6.271469344883623,2.931346777155845,1.141307943505196,21.571982413153293,21.245868107206746,0.0,21.736154941742665,5.066898639360931,0.17914890587054455,29.493384471778526,Budget / short stay
CUST_0106,135.48037372691215,6.684684990416716,1.0,1.4706623575303335,27.98648265373997,11.120205919425477,1.3232879572613354,17.865810106573793,6.819244460796139,0.06988900007376415,21.0,Budget / short stay
CUST_0107,119.09951479196721,13.55242211260176,1.386227602366226,1.553404206675619,12.11692640285349,11.447125580392758,1.3247338224261591,22.015047541598143,3.784112343129342,0.15470418363350497,25.02148824398566,Budget / short stay
CUST_0108,132.54127233018764,11.63053383384501,2.213634425955348,2.6686155812147585,13.812682979574037,18.792744796371117,1.2059113156599033,3.0,8.36507116104256,0.2092290993651014,38.39741160461618,Budget / short stay
CUST_0109,158.4867790240627,3.44026994832354,1.0,2.252996684953649,19.17724184154965,14.892319421345997,2.2713518631428014,22.297314418310297,11.335377870779602,0.22903723043796792,21.0,Budget / short stay
CUST_0110,101.99895068976832,5.137849915352472,2.8331643336374563,1.2189544418291862,26.055580742498105,19.237423453547372,0.0,3.0,6.767931460537437,0.16872096820444651,28.914859526838885,Budget / short stay
CUST_0111,149.55732015800885,1.6096739944889906,2.057849628890461,1.8738542262254785,11.888128437300484,15.931766041023517,1.616747099544659,9.659219555567493,6.409342903888271,0.30254231124808423,23.919995329196446,Budget / short stay
CUST_0112,145.2301832513101,4.227878958109541,2.392608790090383,1.4964608818248375,19.24518061153471,19.508318240447835,2.5491505614428585,22.710611605645905,3.6561491107962194,0.2606008616789247,35.82742180950902,Budget / short stay
CUST_0113,126.92870097467052,6.946815010771021,1.400339436934744,1.5578180809799524,27.106494254065545,10.824609429796796,0.3977753880866288,22.86517602360077,6.312122039343076,0.15946767068801976,26.949316287139233,Budget / short stay
CUST_0114,108.186727203454,9.6175608626647,2.369634582976347,1.792662824707691,9.741204259103664,15.939576746058663,0.9961547905680839,13.025427319160418,2.221617220835417,0.24000974497095556,33.42372412441367,Budget / short stay
CUST_0115,141.58684916970512,3.8127484867691743,2.547930089192327,2.0095855584876965,11.59465396577084,14.946549928184215,0.6976864662171033,15.727387748726368,4.2613660398435185,0.3347034788150549,34.39276251501456,Budget / short stay
CUST_0116,128.35116040059634,4.03756067979661,1.9630146140960179,1.5303707580579924,15.881966967695808,9.920545379479346,0.584523163137977,28.223245931684794,7.680358138327406,0.3368387680626421,42.01735503838012,Budget / short stay
CUST_0117,145.1188766498035,0.0,1.9640806248890872,2.231925766367179,15.397057935722945,8.182610260656558,1.038990395981568,17.095819210563942,10.957039593224188,0.08176000953420019,29.782348337947777,Budget / short stay
CUST_0118,140.48074720151575,5.512002238365277,1.989240267497208,1.129030886928798,22.063006438768223,19.428745176373308,2.441988226947604,33.45752187441791,15.42763258368851,0.10587735110742794,33.25626621773567,Budget / short stay
CUST_0119,175.23913560906016,2.8127567644213105,1.1956583146824329,1.7031695311811341,19.20829859910419,14.24523808891011,2.7699093403900164,19.988480880941925,5.240244744787298,0.2987935029387081,22.089667125235383,Budget / short stay
CUST_0120,134.73417619559348,4.411681717901779,1.696729923831753,2.998836863297916,9.125189701789358,10.888598591763351,1.0312486199678819,22.4482170612876,11.30590046993632,0.09533751593298902,38.142481379762465,Budget / short stay
CUST_0121,275.7771018367886,25.832574958737535,4.53910017699915,3.4947178432230377,6.471399050069701,15.487737466077805,0.4853125392698964,9.780415892571552,14.3023240903943,0.4226407309893258,26.971644208461107,Family planner
CUST_0122,284.76606261605144,20.568086662955363,5.6399226051327975,4.918306215003731,7.667182216755199,9.752773825897641,0.11977526559846224,11.517616024408802,16.11570403213602,0.36792415539335627,38.034866194045016,Family planner
CUST_0123,308.9988492317855,21.054452554873762,5.036955388719246,4.329037575344715,8.109752469232992,9.535229040037223,0.41552360024427715,9.527495252484607,17.45400011805024,0.4768784631903563,50.84923396290388,Family planner
CUST_0124,239.67020445970678,14.916294012337136,4.695041843999827,3.591496014781471,6.828535377585177,7.222538077102164,0.2739685922983219,12.275055801389767,20.02395791275284,0.3455939350132401,36.94988938283282,Family planner
CUST_0125,320.2946513018022,29.8955888923676,6.16385032493269,3.7108428640283893,6.844338181304759,7.742109015495311,0.0070116960343223345,9.3783701318308,22.404281024754354,0.3896120708088786,40.70655754214608,Family planner
CUST_0126,353.5359822816255,27.33240973418725,4.5633411753481,2.6462583275316423,9.567146864439236,4.686418754233991,0.2550621922625651,12.138754864526746,15.528261382363752,0.3766332933650044,47.93652490794808,Family planner
CUST_0127,323.1820220573781,24.48009836376233,3.0192618924365293,4.210779360681233,6.349844744840778,14.919315156062119,0.4991905803132198,12.483291081466556,14.71921901942321,0.31117145418726816,54.74819313294702,Family planner
CUST_0128,238.49960961195737,7.0,3.9967599080482947,2.4921474338436274,12.526380877412898,19.235658168331085,0.016391465734679866,5.781893479100746,19.18827836767153,0.3804982318924677,35.96206068796181,Family planner
CUST_0129,304.42858175516534,18.02146024244665,5.351191728701694,4.501437172668365,7.246739387747457,17.701315773881223,0.0,1.7674238125170163,20.05422458205427,0.5634386246197682,39.88214293386602,Family planner
CUST_0130,343.3913006340771,36.96672521122534,5.195509106362508,4.002897273993012,18.428706910289176,5.495662045493934,0.0,15.173971424058212,14.828997833705571,0.3129603057904558,52.7543865493999,Family planner
CUST_0131,225.49050553153415,22.682991999494952,3.232941749764562,5.809561439659138,8.645846647106815,14.8994186862248,0.5953625130444481,10.026634922849047,20.951967384830862,0.3819464892853249,29.344605073660002,Family planner
CUST_0132,261.6355293782029,30.88473342125473,4.075657480591799,3.0198915570205553,10.216052925751157,17.688425399694225,0.6726616309835303,2.142056418015514,21.897926705779867,0.46577789508694434,47.193067493876754,Family planner
